time,c,complete,h,l,o,volume
2002-05-07 21:00:00,128.92,True,128.92,128.92,128.92,1
2002-05-08 21:00:00,128.38,True,128.38,128.38,128.38,1
2002-05-09 21:00:00,127.63,True,127.63,127.63,127.63,1
2002-05-10 21:00:00,127.62,True,127.62,127.62,127.62,1
2002-05-12 21:00:00,127.86,True,127.86,127.86,127.86,1
2002-05-13 21:00:00,128.54,True,128.54,128.54,128.54,1
2002-05-14 21:00:00,127.61,True,127.61,127.61,127.61,1
2002-05-15 21:00:00,128.06,True,128.06,128.06,128.06,1
2002-05-16 21:00:00,125.93,True,125.93,125.93,125.93,1
2002-05-18 21:00:00,125.94,True,125.94,125.94,125.94,1
2002-05-19 21:00:00,125.4,True,125.4,125.4,125.4,1
2002-05-20 21:00:00,124.17,True,124.17,124.17,124.17,1
2002-05-21 21:00:00,124.22,True,124.22,124.22,124.22,1
2002-05-22 21:00:00,124.95,True,124.95,124.95,124.95,1
2002-05-23 21:00:00,124.72,True,124.72,124.72,124.72,1
2002-05-24 21:00:00,124.85,True,124.85,124.85,124.85,1
2002-05-26 21:00:00,124.755,True,124.755,124.755,124.755,1
2002-05-27 21:00:00,124.58,True,124.58,124.58,124.58,1
2002-05-28 21:00:00,124.45,True,124.45,124.45,124.45,1
2002-05-29 21:00:00,123.4,True,123.4,123.4,123.4,1
2002-05-30 21:00:00,124.2,True,124.2,124.2,124.2,1
2002-06-01 21:00:00,124.25,True,124.25,124.25,124.25,1
2002-06-02 21:00:00,123.61,True,123.61,123.61,123.61,1
2002-06-03 21:00:00,124.14,True,124.14,124.14,124.14,1
2002-06-04 21:00:00,124.4,True,124.4,124.4,124.4,1
2002-06-05 21:00:00,124.09,True,124.09,124.09,124.09,1
2002-06-06 21:00:00,124.38,True,124.38,124.38,124.38,1
2002-06-08 21:00:00,124.41,True,124.41,124.41,124.41,1
2002-06-09 21:00:00,124.74,True,124.74,124.74,124.74,1
2002-06-10 21:00:00,125.28,True,125.28,125.28,125.28,1
2002-06-11 21:00:00,125.7,True,125.7,125.7,125.7,1
2002-06-12 21:00:00,124.89,True,124.89,124.89,124.89,1
2002-06-13 21:00:00,124.15,True,124.15,124.15,124.15,1
2002-06-15 21:00:00,124.09,True,124.09,124.09,124.09,1
2002-06-16 21:00:00,124.35,True,124.35,124.35,124.35,1
2002-06-17 21:00:00,124.37,True,124.37,124.37,124.37,1
2002-06-18 21:00:00,123.92,True,123.92,123.92,123.92,1
2002-06-19 21:00:00,123.48,True,123.48,123.48,123.48,1
2002-06-20 21:00:00,121.39,True,121.39,121.39,121.39,1
2002-06-22 21:00:00,121.39,True,121.39,121.39,121.39,1
2002-06-23 21:00:00,121.875,True,121.875,121.875,121.875,1
2002-06-24 21:00:00,121.35,True,121.35,121.35,121.35,1
2002-06-25 21:00:00,120.05,True,120.05,120.05,120.05,1
2002-06-26 21:00:00,119.56,True,119.56,119.56,119.56,1
2002-06-27 21:00:00,119.48,True,119.48,119.48,119.48,1
2002-06-29 21:00:00,119.61,True,119.61,119.61,119.61,1
2002-06-30 21:00:00,119.66,True,119.66,119.66,119.66,1
2002-07-01 21:00:00,119.91,True,119.91,119.91,119.91,1
2002-07-02 21:00:00,119.8,True,119.8,119.8,119.8,1
2002-07-03 21:00:00,119.97,True,119.97,119.97,119.97,1
2002-07-04 21:00:00,120.39,True,120.39,120.39,120.39,1
2002-07-06 21:00:00,120.05,True,120.05,120.05,120.05,1
2002-07-07 21:00:00,118.39,True,118.39,118.39,118.39,1
2002-07-08 21:00:00,118.035,True,118.035,118.035,118.035,1
2002-07-09 21:00:00,117.655,True,117.655,117.655,117.655,1
2002-07-10 21:00:00,116.955,True,116.955,116.955,116.955,1
2002-07-11 21:00:00,116.85,True,116.85,116.85,116.85,1
2002-07-13 21:00:00,116.88,True,116.88,116.88,116.88,1
2002-07-14 21:00:00,116.385,True,116.385,116.385,116.385,1
2002-07-15 21:00:00,115.945,True,115.945,115.945,115.945,1
2002-07-16 21:00:00,116.325,True,116.325,116.325,116.325,1
2002-07-17 21:00:00,116.58,True,116.58,116.58,116.58,1
2002-07-18 21:00:00,115.88,True,115.88,115.88,115.88,1
2002-07-20 21:00:00,115.84,True,115.84,115.84,115.84,1
2002-07-21 21:00:00,116.21,True,116.21,116.21,116.21,1
2002-07-22 21:00:00,117.56,True,117.56,117.56,117.56,1
2002-07-23 21:00:00,116.74,True,116.74,116.74,116.74,1
2002-07-24 21:00:00,116.4,True,116.4,116.4,116.4,1
2002-07-25 21:00:00,118.81,True,118.81,118.81,118.81,1
2002-07-27 21:00:00,118.8,True,118.8,118.8,118.8,1
2002-07-28 21:00:00,119.7,True,119.7,119.7,119.7,1
2002-07-29 21:00:00,120.19,True,120.19,120.19,120.19,1
2002-07-30 21:00:00,119.915,True,119.915,119.915,119.915,1
2002-07-31 21:00:00,119.3,True,119.3,119.3,119.3,1
2002-08-01 21:00:00,118.9,True,118.9,118.9,118.9,1
2002-08-03 21:00:00,118.85,True,118.85,118.85,118.85,1
2002-08-04 21:00:00,119.68,True,119.68,119.68,119.68,1
2002-08-05 21:00:00,120.75,True,120.75,120.75,120.75,1
2002-08-06 21:00:00,120.24,True,120.24,120.24,120.24,1
2002-08-07 21:00:00,121.0,True,121.0,121.0,121.0,1
2002-08-08 21:00:00,120.1,True,120.1,120.1,120.1,1
2002-08-10 21:00:00,120.16,True,120.16,120.16,120.16,1
2002-08-11 21:00:00,119.02,True,119.02,119.02,119.02,1
2002-08-12 21:00:00,118.44,True,118.44,118.44,118.44,1
2002-08-13 21:00:00,117.32,True,117.32,117.32,117.32,1
2002-08-14 21:00:00,117.35,True,117.35,117.35,117.35,1
2002-08-15 21:00:00,117.72,True,117.72,117.72,117.72,1
2002-08-17 21:00:00,117.7,True,117.7,117.7,117.7,1
2002-08-18 21:00:00,118.63,True,118.63,118.63,118.63,1
2002-08-19 21:00:00,118.86,True,118.86,118.86,118.86,1
2002-08-20 21:00:00,118.54,True,118.54,118.54,118.54,1
2002-08-21 21:00:00,119.94,True,119.94,119.94,119.94,1
2002-08-22 21:00:00,119.61,True,119.61,119.61,119.61,1
2002-08-24 21:00:00,119.59,True,119.59,119.59,119.59,1
2002-08-25 21:00:00,119.74,True,119.74,119.74,119.74,1
2002-08-26 21:00:00,118.2,True,118.2,118.2,118.2,1
2002-08-27 21:00:00,118.73,True,118.73,118.73,118.73,1
2002-08-28 21:00:00,118.16,True,118.16,118.16,118.16,1
2002-08-29 21:00:00,118.33,True,118.33,118.33,118.33,1
2002-08-31 21:00:00,118.45,True,118.45,118.45,118.45,1
2002-09-01 21:00:00,118.14,True,118.14,118.14,118.14,1
2002-09-02 21:00:00,117.095,True,117.095,117.095,117.095,1
2002-09-03 21:00:00,118.02,True,118.02,118.02,118.02,1
2002-09-04 21:00:00,118.36,True,118.36,118.36,118.36,1
2002-09-07 21:00:00,118.57,True,118.57,118.57,118.57,1
2002-09-08 21:00:00,118.88,True,118.88,118.88,118.88,1
2002-09-09 21:00:00,119.91,True,119.91,119.91,119.91,1
2002-09-11 21:00:00,120.03,True,120.03,120.03,120.03,1
2002-09-12 21:00:00,121.74,True,121.74,121.74,121.74,1
2002-09-14 21:00:00,121.88,True,121.88,121.88,121.88,1
2002-09-15 21:00:00,122.26,True,122.26,122.26,122.26,1
2002-09-16 21:00:00,121.97,True,121.97,121.97,121.97,1
2002-09-17 21:00:00,121.44,True,121.44,121.44,121.44,1
2002-09-18 21:00:00,121.47,True,121.47,121.47,121.47,1
2002-09-19 21:00:00,123.29,True,123.29,123.29,123.29,1
2002-09-21 21:00:00,123.4,True,123.4,123.4,123.4,1
2002-09-22 21:00:00,123.95,True,123.95,123.95,123.95,1
2002-09-23 21:00:00,123.36,True,123.36,123.36,123.36,1
2002-09-24 21:00:00,122.915,True,122.915,122.915,122.915,1
2002-09-25 21:00:00,122.255,True,122.255,122.255,122.255,1
2002-09-26 21:00:00,122.54,True,122.54,122.54,122.54,1
2002-09-28 21:00:00,122.58,True,122.58,122.58,122.58,1
2002-09-29 21:00:00,121.66,True,121.66,121.66,121.66,1
2002-09-30 21:00:00,122.55,True,122.55,122.55,122.55,1
2002-10-01 21:00:00,122.87,True,122.87,122.87,122.87,1
2002-10-02 21:00:00,122.68,True,122.68,122.68,122.68,1
2002-10-03 21:00:00,123.18,True,123.18,123.18,123.18,1
2002-10-05 21:00:00,123.18,True,123.18,123.18,123.18,1
2002-10-06 21:00:00,124.28,True,124.28,124.28,124.28,1
2002-10-07 21:00:00,124.355,True,124.355,124.355,124.355,1
2002-10-08 21:00:00,123.27,True,123.27,123.27,123.27,1
2002-10-09 21:00:00,123.6,True,123.6,123.6,123.6,1
2002-10-10 21:00:00,124.03,True,124.03,124.03,124.03,1
2002-10-12 21:00:00,124.14,True,124.14,124.14,124.14,1
2002-10-13 21:00:00,124.295,True,124.295,124.295,124.295,1
2002-10-14 21:00:00,124.665,True,124.665,124.665,124.665,1
2002-10-15 21:00:00,124.47,True,124.47,124.47,124.47,1
2002-10-16 21:00:00,125.015,True,125.015,125.015,125.015,1
2002-10-17 21:00:00,125.53,True,125.53,125.53,125.53,1
2002-10-19 21:00:00,125.41,True,125.41,125.41,125.41,1
2002-10-20 21:00:00,124.955,True,124.955,124.955,124.955,1
2002-10-21 21:00:00,125.135,True,125.135,125.135,125.135,1
2002-10-22 21:00:00,124.585,True,124.585,124.585,124.585,1
2002-10-23 21:00:00,124.425,True,124.425,124.425,124.425,1
2002-10-24 21:00:00,124.31,True,124.31,124.31,124.31,1
2002-10-26 21:00:00,124.2,True,124.2,124.2,124.2,1
2002-10-27 22:00:00,123.595,True,123.595,123.595,123.595,1
2002-10-28 22:00:00,122.99,True,122.99,122.99,122.99,1
2002-10-29 22:00:00,122.915,True,122.915,122.915,122.915,1
2002-10-30 22:00:00,122.535,True,122.535,122.535,122.535,1
2002-10-31 22:00:00,122.21,True,122.21,122.21,122.21,1
2002-11-02 22:00:00,122.12,True,122.12,122.12,122.12,1
2002-11-03 22:00:00,122.22,True,122.22,122.22,122.22,1
2002-11-04 22:00:00,121.79,True,121.79,121.79,121.79,1
2002-11-05 22:00:00,121.815,True,121.815,121.815,121.815,1
2002-11-06 22:00:00,121.145,True,121.145,121.145,121.145,1
2002-11-07 22:00:00,119.82,True,119.82,119.82,119.82,1
2002-11-09 22:00:00,119.85,True,119.85,119.85,119.85,1
2002-11-10 22:00:00,119.535,True,119.535,119.535,119.535,1
2002-11-11 22:00:00,119.625,True,119.625,119.625,119.625,1
2002-11-12 22:00:00,120.205,True,120.205,120.205,120.205,1
2002-11-13 22:00:00,120.485,True,120.485,120.485,120.485,1
2002-11-14 22:00:00,120.46,True,120.46,120.46,120.46,1
2002-11-16 22:00:00,120.45,True,120.45,120.45,120.45,1
2002-11-17 22:00:00,121.045,True,121.045,121.045,121.045,1
2002-11-18 22:00:00,122.105,True,122.105,122.105,122.105,1
2002-11-19 22:00:00,122.635,True,122.635,122.635,122.635,1
2002-11-20 22:00:00,122.685,True,122.685,122.685,122.685,1
2002-11-21 22:00:00,122.8,True,122.8,122.8,122.8,1
2002-11-22 22:00:00,122.97,True,122.97,122.97,122.97,1
2002-11-23 22:00:00,122.9,True,122.9,122.9,122.9,1
2002-11-24 22:00:00,122.095,True,122.095,122.095,122.095,1
2002-11-25 22:00:00,121.625,True,121.625,121.625,121.625,1
2002-11-26 22:00:00,122.345,True,122.345,122.345,122.345,1
2002-11-27 22:00:00,122.205,True,122.205,122.205,122.205,1
2002-11-28 22:00:00,122.54,True,122.54,122.54,122.54,1
2002-11-30 22:00:00,122.59,True,122.59,122.59,122.59,1
2002-12-01 22:00:00,124.535,True,124.535,124.535,124.535,1
2002-12-02 22:00:00,124.545,True,124.545,124.545,124.545,1
2002-12-03 22:00:00,124.555,True,124.555,124.555,124.555,1
2002-12-04 22:00:00,124.845,True,124.845,124.845,124.845,1
2002-12-05 22:00:00,123.56,True,123.56,123.56,123.56,1
2002-12-07 22:00:00,123.35,True,123.35,123.35,123.35,1
2002-12-08 22:00:00,123.345,True,123.345,123.345,123.345,1
2002-12-09 22:00:00,123.795,True,123.795,123.795,123.795,1
2002-12-10 22:00:00,123.605,True,123.605,123.605,123.605,1
2002-12-11 22:00:00,122.715,True,122.715,122.715,122.715,1
2002-12-12 22:00:00,120.56,True,120.56,120.56,120.56,1
2002-12-14 22:00:00,120.48,True,120.48,120.48,120.48,1
2002-12-15 22:00:00,121.35,True,121.35,121.35,121.35,1
2002-12-16 22:00:00,121.3,True,121.3,121.3,121.3,1
2002-12-17 22:00:00,121.1,True,121.1,121.1,121.1,1
2002-12-18 22:00:00,120.46,True,120.46,120.46,120.46,1
2002-12-19 22:00:00,120.48,True,120.48,120.48,120.48,1
2002-12-20 22:00:00,120.42,True,120.42,120.42,120.42,1
2002-12-21 22:00:00,120.3,True,120.3,120.3,120.3,1
2002-12-22 22:00:00,120.44,True,120.44,120.44,120.44,1
2002-12-23 22:00:00,120.33,True,120.33,120.33,120.33,1
2002-12-24 22:00:00,120.32,True,120.32,120.32,120.32,1
2002-12-25 22:00:00,119.97,True,119.97,119.97,119.97,1
2002-12-26 22:00:00,119.89,True,119.89,119.89,119.89,1
2002-12-28 22:00:00,119.87,True,119.87,119.87,119.87,1
2002-12-29 22:00:00,119.88,True,119.88,119.88,119.88,1
2002-12-31 22:00:00,118.73,True,118.73,118.73,118.73,2
2003-01-01 22:00:00,120.03,True,120.03,120.03,120.03,1
2003-01-02 22:00:00,119.74,True,119.74,119.74,119.74,1
2003-01-04 22:00:00,119.73,True,119.73,119.73,119.73,1
2003-01-05 22:00:00,119.165,True,119.165,119.165,119.165,1
2003-01-06 22:00:00,120.435,True,120.435,120.435,120.435,1
2003-01-07 22:00:00,119.105,True,119.105,119.105,119.105,1
2003-01-08 22:00:00,119.295,True,119.295,119.295,119.295,1
2003-01-09 22:00:00,119.15,True,119.15,119.15,119.15,1
2003-01-11 22:00:00,119.18,True,119.18,119.18,119.18,1
2003-01-12 22:00:00,118.92,True,118.92,118.92,118.92,1
2003-01-13 22:00:00,118.085,True,118.085,118.085,118.085,1
2003-01-14 22:00:00,118.145,True,118.145,118.145,118.145,1
2003-01-15 22:00:00,117.865,True,117.865,117.865,117.865,1
2003-01-16 22:00:00,117.7,True,117.7,117.7,117.7,1
2003-01-17 22:00:00,117.82,True,117.82,117.82,117.82,1
2003-01-19 22:00:00,117.975,True,117.975,117.975,117.975,1
2003-01-20 22:00:00,118.105,True,118.105,118.105,118.105,1
2003-01-21 22:00:00,118.255,True,118.255,118.255,118.255,1
2003-01-22 22:00:00,118.135,True,118.135,118.135,118.135,1
2003-01-23 22:00:00,117.83,True,117.83,117.83,117.83,1
2003-01-24 22:00:00,117.75,True,117.75,117.75,117.75,1
2003-01-25 22:00:00,117.85,True,117.85,117.85,117.85,1
2003-01-26 22:00:00,118.385,True,118.385,118.385,118.385,1
2003-01-27 22:00:00,118.685,True,118.685,118.685,118.685,1
2003-01-28 22:00:00,118.495,True,118.495,118.495,118.495,1
2003-01-29 22:00:00,119.055,True,119.055,119.055,119.055,1
2003-01-30 22:00:00,119.88,True,119.88,119.88,119.88,1
2003-02-01 22:00:00,119.67,True,119.67,119.67,119.67,1
2003-02-02 22:00:00,120.235,True,120.235,120.235,120.235,1
2003-02-03 22:00:00,119.715,True,119.715,119.715,119.715,1
2003-02-04 22:00:00,119.955,True,119.955,119.955,119.955,1
2003-02-05 22:00:00,119.865,True,119.865,119.865,119.865,1
2003-02-06 22:00:00,120.28,True,120.28,120.28,120.28,1
2003-02-08 22:00:00,120.41,True,120.41,120.41,120.41,1
2003-02-09 22:00:00,121.265,True,121.265,121.265,121.265,1
2003-02-10 22:00:00,121.005,True,121.005,121.005,121.005,1
2003-02-11 22:00:00,121.285,True,121.285,121.285,121.285,1
2003-02-12 22:00:00,120.645,True,120.645,120.645,120.645,1
2003-02-13 22:00:00,120.32,True,120.32,120.32,120.32,1
2003-02-15 22:00:00,120.45,True,120.45,120.45,120.45,1
2003-02-16 22:00:00,120.145,True,120.145,120.145,120.145,1
2003-02-17 22:00:00,118.985,True,118.985,118.985,118.985,1
2003-02-18 22:00:00,118.745,True,118.745,118.745,118.745,1
2003-02-19 22:00:00,118.305,True,118.305,118.305,118.305,1
2003-02-20 22:00:00,118.74,True,118.74,118.74,118.74,1
2003-02-21 22:00:00,118.7,True,118.7,118.7,118.7,1
2003-02-22 22:00:00,118.82,True,118.82,118.82,118.82,1
2003-02-23 22:00:00,117.865,True,117.865,117.865,117.865,1
2003-02-24 22:00:00,117.265,True,117.265,117.265,117.265,1
2003-02-25 22:00:00,117.085,True,117.085,117.085,117.085,1
2003-02-26 22:00:00,117.555,True,117.555,117.555,117.555,1
2003-02-27 22:00:00,118.11,True,118.11,118.11,118.11,1
2003-02-28 22:00:00,118.12,True,118.12,118.12,118.12,1
2003-03-01 22:00:00,118.19,True,118.19,118.19,118.19,1
2003-03-02 22:00:00,117.605,True,117.605,117.605,117.605,1
2003-03-03 22:00:00,117.885,True,117.885,117.885,117.885,1
2003-03-04 22:00:00,117.285,True,117.285,117.285,117.285,1
2003-03-05 22:00:00,117.405,True,117.405,117.405,117.405,1
2003-03-06 22:00:00,117.07,True,117.07,117.07,117.07,1
2003-03-07 22:00:00,117.1,True,117.1,117.1,117.1,1
2003-03-08 22:00:00,117.08,True,117.08,117.08,117.08,1
2003-03-09 22:00:00,116.825,True,116.825,116.825,116.825,1
2003-03-10 22:00:00,117.125,True,117.125,117.125,117.125,1
2003-03-11 22:00:00,117.285,True,117.285,117.285,117.285,1
2003-03-12 22:00:00,118.535,True,118.535,118.535,118.535,1
2003-03-13 22:00:00,118.32,True,118.32,118.32,118.32,1
2003-03-15 22:00:00,118.23,True,118.23,118.23,118.23,1
2003-03-16 22:00:00,118.455,True,118.455,118.455,118.455,1
2003-03-17 22:00:00,118.835,True,118.835,118.835,118.835,1
2003-03-18 22:00:00,120.46,True,120.46,120.46,120.46,1
2003-03-19 22:00:00,120.205,True,120.205,120.205,120.205,1
2003-03-20 22:00:00,121.5,True,121.5,121.5,121.5,1
2003-03-21 22:00:00,121.7,True,121.7,121.7,121.7,1
2003-03-23 22:00:00,120.775,True,120.775,120.775,120.775,1
2003-03-24 22:00:00,120.155,True,120.155,120.155,120.155,1
2003-03-25 22:00:00,120.055,True,120.055,120.055,120.055,1
2003-03-26 22:00:00,119.945,True,119.945,119.945,119.945,1
2003-03-27 22:00:00,119.74,True,119.74,119.74,119.74,1
2003-03-29 22:00:00,119.84,True,119.84,119.84,119.84,1
2003-03-30 22:00:00,117.975,True,117.975,117.975,117.975,1
2003-03-31 22:00:00,118.065,True,118.065,118.065,118.065,1
2003-04-01 22:00:00,118.915,True,118.915,118.915,118.915,1
2003-04-02 22:00:00,119.465,True,119.465,119.465,119.465,1
2003-04-03 22:00:00,119.96,True,119.96,119.96,119.96,1
2003-04-04 22:00:00,119.98,True,119.98,119.98,119.98,1
2003-04-05 22:00:00,120.39,True,120.39,120.39,120.39,1
2003-04-06 21:00:00,119.775,True,119.775,119.775,119.775,1
2003-04-07 21:00:00,119.895,True,119.895,119.895,119.895,1
2003-04-08 21:00:00,120.055,True,120.055,120.055,120.055,1
2003-04-09 21:00:00,119.665,True,119.665,119.665,119.665,1
2003-04-10 21:00:00,120.52,True,120.52,120.52,120.52,1
2003-04-12 21:00:00,120.54,True,120.54,120.54,120.54,1
2003-04-13 21:00:00,120.305,True,120.305,120.305,120.305,1
2003-04-14 21:00:00,120.265,True,120.265,120.265,120.265,1
2003-04-15 21:00:00,119.555,True,119.555,119.555,119.555,1
2003-04-16 21:00:00,119.61,True,119.61,119.61,119.61,1
2003-04-17 21:00:00,119.77,True,119.77,119.77,119.77,1
2003-04-19 21:00:00,119.69,True,119.69,119.69,119.69,1
2003-04-20 21:00:00,120.47,True,120.47,120.47,120.47,1
2003-04-21 21:00:00,119.995,True,119.995,119.995,119.995,1
2003-04-22 21:00:00,120.305,True,120.305,120.305,120.305,1
2003-04-23 21:00:00,119.985,True,119.985,119.985,119.985,1
2003-04-24 21:00:00,120.19,True,120.19,120.19,120.19,1
2003-04-26 21:00:00,120.23,True,120.23,120.23,120.23,1
2003-04-27 21:00:00,120.465,True,120.465,120.465,120.465,1
2003-04-28 21:00:00,119.735,True,119.735,119.735,119.735,1
2003-04-29 21:00:00,119.015,True,119.015,119.015,119.015,1
2003-04-30 21:00:00,118.545,True,118.545,118.545,118.545,1
2003-05-01 21:00:00,119.05,True,119.05,119.05,119.05,1
2003-05-03 21:00:00,119.03,True,119.03,119.03,119.03,1
2003-05-04 21:00:00,118.595,True,118.595,118.595,118.595,1
2003-05-05 21:00:00,117.525,True,117.525,117.525,117.525,1
2003-05-06 21:00:00,116.45,True,116.45,116.45,116.45,1
2003-05-07 21:00:00,117.065,True,117.065,117.065,117.065,1
2003-05-08 21:00:00,117.42,True,117.42,117.42,117.42,1
2003-05-10 21:00:00,117.27,True,117.27,117.27,117.27,1
2003-05-11 21:00:00,117.005,True,117.005,117.005,117.005,1
2003-05-12 21:00:00,116.805,True,116.805,116.805,116.805,1
2003-05-13 21:00:00,116.32,True,116.32,116.32,116.32,1
2003-05-14 21:00:00,116.485,True,116.485,116.485,116.485,1
2003-05-15 21:00:00,116.06,True,116.06,116.06,116.06,1
2003-05-17 21:00:00,115.45,True,115.45,115.45,115.45,1
2003-05-18 21:00:00,117.125,True,117.125,117.125,117.125,1
2003-05-19 21:00:00,116.685,True,116.685,116.685,116.685,1
2003-05-20 21:00:00,117.495,True,117.495,117.495,117.495,1
2003-05-21 21:00:00,117.195,True,117.195,117.195,117.195,1
2003-05-22 21:00:00,116.87,True,116.87,116.87,116.87,1
2003-05-24 21:00:00,116.83,True,116.83,116.83,116.83,1
2003-05-25 21:00:00,116.835,True,116.835,116.835,116.835,1
2003-05-26 21:00:00,117.285,True,117.285,117.285,117.285,1
2003-05-27 21:00:00,118.605,True,118.605,118.605,118.605,1
2003-05-28 21:00:00,117.945,True,117.945,117.945,117.945,1
2003-05-29 21:00:00,119.32,True,119.32,119.32,119.32,1
2003-05-31 21:00:00,119.64,True,119.64,119.64,119.64,1
2003-06-01 21:00:00,118.615,True,118.615,118.615,118.615,1
2003-06-02 21:00:00,119.165,True,119.165,119.165,119.165,1
2003-06-03 21:00:00,118.855,True,118.855,118.855,118.855,1
2003-06-04 21:00:00,117.745,True,117.745,117.745,117.745,1
2003-06-05 21:00:00,118.66,True,118.66,118.66,118.66,1
2003-06-07 21:00:00,118.75,True,118.75,118.75,118.75,1
2003-06-08 21:00:00,118.235,True,118.235,118.235,118.235,1
2003-06-09 21:00:00,117.795,True,117.795,117.795,117.795,1
2003-06-10 21:00:00,117.765,True,117.765,117.765,117.765,1
2003-06-11 21:00:00,117.685,True,117.685,117.685,117.685,1
2003-06-12 21:00:00,117.43,True,117.43,117.43,117.43,1
2003-06-14 21:00:00,117.4,True,117.4,117.4,117.4,1
2003-06-15 21:00:00,117.715,True,117.715,117.715,117.715,1
2003-06-16 21:00:00,118.125,True,118.125,118.125,118.125,1
2003-06-17 21:00:00,117.855,True,117.855,117.855,117.855,1
2003-06-18 21:00:00,118.315,True,118.315,118.315,118.315,1
2003-06-19 21:00:00,118.39,True,118.39,118.39,118.39,1
2003-06-21 21:00:00,118.5,True,118.5,118.5,118.5,1
2003-06-22 21:00:00,117.785,True,117.785,117.785,117.785,1
2003-06-23 21:00:00,117.935,True,117.935,117.935,117.935,1
2003-06-24 21:00:00,117.98,True,117.98,117.98,117.98,1
2003-06-25 21:00:00,119.395,True,119.395,119.395,119.395,1
2003-06-26 21:00:00,119.57,True,119.57,119.57,119.57,1
2003-06-28 21:00:00,119.62,True,119.62,119.62,119.62,1
2003-06-29 21:00:00,119.755,True,119.755,119.755,119.755,1
2003-06-30 21:00:00,119.415,True,119.415,119.415,119.415,1
2003-07-01 21:00:00,118.115,True,118.115,118.115,118.115,1
2003-07-02 21:00:00,118.195,True,118.195,118.195,118.195,1
2003-07-03 21:00:00,118.06,True,118.06,118.06,118.06,1
2003-07-05 21:00:00,118.06,True,118.06,118.06,118.06,1
2003-07-06 21:00:00,118.205,True,118.205,118.205,118.205,1
2003-07-07 21:00:00,118.205,True,118.205,118.205,118.205,1
2003-07-08 21:00:00,117.925,True,117.925,117.925,117.925,1
2003-07-09 21:00:00,117.68,True,117.68,117.68,117.68,1
2003-07-10 21:00:00,117.87,True,117.87,117.87,117.87,1
2003-07-12 21:00:00,117.76,True,117.76,117.76,117.76,1
2003-07-13 21:00:00,117.835,True,117.835,117.835,117.835,1
2003-07-14 21:00:00,118.035,True,118.035,118.035,118.035,1
2003-07-15 21:00:00,118.14,True,118.14,118.14,118.14,1
2003-07-16 21:00:00,118.8,True,118.8,118.8,118.8,1
2003-07-17 21:00:00,118.45,True,118.45,118.45,118.45,1
2003-07-19 21:00:00,118.56,True,118.56,118.56,118.56,1
2003-07-20 21:00:00,118.415,True,118.415,118.415,118.415,1
2003-07-21 21:00:00,119.155,True,119.155,119.155,119.155,1
2003-07-22 21:00:00,118.785,True,118.785,118.785,118.785,1
2003-07-23 21:00:00,118.935,True,118.935,118.935,118.935,1
2003-07-24 21:00:00,118.77,True,118.77,118.77,118.77,1
2003-07-26 21:00:00,119.01,True,119.01,119.01,119.01,1
2003-07-27 21:00:00,119.415,True,119.415,119.415,119.415,1
2003-07-28 21:00:00,119.935,True,119.935,119.935,119.935,1
2003-07-29 21:00:00,120.295,True,120.295,120.295,120.295,1
2003-07-30 21:00:00,120.545,True,120.545,120.545,120.545,1
2003-07-31 21:00:00,120.14,True,120.14,120.14,120.14,1
2003-08-02 21:00:00,120.19,True,120.19,120.19,120.19,1
2003-08-03 21:00:00,120.325,True,120.325,120.325,120.325,1
2003-08-04 21:00:00,119.845,True,119.845,119.845,119.845,1
2003-08-05 21:00:00,120.275,True,120.275,120.275,120.275,1
2003-08-06 21:00:00,118.945,True,118.945,118.945,118.945,1
2003-08-07 21:00:00,119.08,True,119.08,119.08,119.08,1
2003-08-09 21:00:00,119.13,True,119.13,119.13,119.13,1
2003-08-10 21:00:00,118.595,True,118.595,118.595,118.595,1
2003-08-11 21:00:00,118.735,True,118.735,118.735,118.735,1
2003-08-12 21:00:00,119.165,True,119.165,119.165,119.165,1
2003-08-13 21:00:00,119.145,True,119.145,119.145,119.145,1
2003-08-14 21:00:00,119.13,True,119.13,119.13,119.13,1
2003-08-16 21:00:00,119.22,True,119.22,119.22,119.22,1
2003-08-17 21:00:00,119.455,True,119.455,119.455,119.455,1
2003-08-18 21:00:00,118.365,True,118.365,118.365,118.365,1
2003-08-19 21:00:00,118.085,True,118.085,118.085,118.085,1
2003-08-20 21:00:00,117.825,True,117.825,117.825,117.825,1
2003-08-21 21:00:00,117.56,True,117.56,117.56,117.56,1
2003-08-23 21:00:00,117.66,True,117.66,117.66,117.66,1
2003-08-24 21:00:00,117.325,True,117.325,117.325,117.325,1
2003-08-25 21:00:00,117.355,True,117.355,117.355,117.355,1
2003-08-26 21:00:00,117.435,True,117.435,117.435,117.435,1
2003-08-27 21:00:00,117.335,True,117.335,117.335,117.335,1
2003-08-28 21:00:00,116.93,True,116.93,116.93,116.93,1
2003-08-30 21:00:00,116.76,True,116.76,116.76,116.76,1
2003-08-31 21:00:00,116.555,True,116.555,116.555,116.555,1
2003-09-01 21:00:00,116.595,True,116.595,116.595,116.595,1
2003-09-02 21:00:00,115.885,True,115.885,115.885,115.885,1
2003-09-03 21:00:00,116.73,True,116.73,116.73,116.73,1
2003-09-04 21:00:00,116.82,True,116.82,116.82,116.82,1
2003-09-06 21:00:00,116.83,True,116.83,116.83,116.83,1
2003-09-07 21:00:00,116.845,True,116.845,116.845,116.845,1
