time,AU200AUD,AUDCAD,AUDCHF,AUDHKD,AUDJPY,AUDNZD,AUDSGD,AUDUSD,BCOUSD,CADCHF,CADHKD,CADJPY,CADSGD,CHFHKD,CHFJPY,CHFZAR,CN50USD,CORNUSD,DE10YBEUR,DE30EUR,EU50EUR,EURAUD,EURCAD,EURCHF,EURCZK,EURDKK,EURGBP,EURHKD,EURHUF,EURJPY,EURNOK,EURNZD,EURPLN,EURSEK,EURSGD,EURTRY,EURUSD,EURZAR,FR40EUR,GBPAUD,GBPCAD,GBPCHF,GBPHKD,GBPJPY,GBPNZD,GBPPLN,GBPSGD,GBPUSD,GBPZAR,HK33HKD,HKDJPY,IN50USD,JP225USD,NAS100USD,NATGASUSD,NL25EUR,NZDCAD,NZDCHF,NZDHKD,NZDJPY,NZDSGD,NZDUSD,SG30SGD,SGDCHF,SGDHKD,SGDJPY,SOYBNUSD,SPX500USD,SUGARUSD,TRYJPY,TWIXUSD,UK100GBP,UK10YBGBP,US2000USD,US30USD,USB02YUSD,USB05YUSD,USB10YUSD,USB30YUSD,USDCAD,USDCHF,USDCNH,USDCZK,USDDKK,USDHKD,USDHUF,USDINR,USDJPY,USDMXN,USDNOK,USDPLN,USDSAR,USDSEK,USDSGD,USDTHB,USDTRY,USDZAR,WHEATUSD,WTICOUSD,XAGAUD,XAGCAD,XAGCHF,XAGEUR,XAGGBP,XAGHKD,XAGJPY,XAGNZD,XAGSGD,XAGUSD,XAUAUD,XAUCAD,XAUCHF,XAUEUR,XAUGBP,XAUHKD,XAUJPY,XAUNZD,XAUSGD,XAUUSD,XAUXAG,XCUUSD,XPDUSD,XPTUSD,ZARJPY
2011-08-29,-0.013379604614613348,0.0034232980485232327,0.007608607806738679,0.002412546405383926,0.0012449957667113225,-0.0056304975276430325,0.003296432889262619,0.0024462149776821635,0.017139998615166865,0.004278055829766941,-0.0009080488361525598,-0.0021130085126603655,-1.6215734127053117e-05,-0.005200623619951043,-0.0064763754274896335,-0.0025932750413768715,,0.010123383015912403,0.005387008553159384,-0.008941517664250706,-0.0018703105148693737,-0.007267184600268848,-0.0038659614271721963,0.00038003386981383646,-0.000648247593434589,0.000102005070813956,0.001830136754297246,-0.004816783102788659,0.002082993503087596,-0.006027528886938667,-0.002299195649613459,-0.012918021343617702,0.0028443349456208854,0.004819454819297776,-0.003890754493452435,-0.0028450656537046203,-0.004787193580261857,-0.0021803709789302893,-0.001920927674176439,-0.009159891287128328,-0.005811769362084713,-0.0015474960943248725,-0.006739257858706849,-0.007995200900159975,-0.014857879276534166,0.0010113662199507795,-0.005807762183773577,-0.006714020048061117,-0.004133657743173745,0.020869732799213087,-0.0012219382026256117,0.015097353668157011,-0.006690487405666965,0.002204080688964688,0.021522737015738265,0.0037049524373851976,0.009043405863815824,0.013382842591994081,0.008131648715122225,0.006897636176433476,0.009040999654078053,0.008168595326975147,0.001388610532791366,0.004274203621221655,-0.0008972245426614446,-0.002103776582499057,0.005409167141746879,-0.002816903271113492,-0.009679526630595755,-0.0032463169318468254,,0.024946887018244837,0.0016331715402440156,-0.0011901320098555803,-0.0022157063479854846,0.00010873110807734089,0.002012032467257617,0.004349216979300931,0.009661700976458883,0.0008798674627918196,0.005171508386788503,-7.860090395077056e-05,0.004061554409759772,0.004901899170320371,-2.823010098869283e-05,0.006982789515121717,-0.0013676774413656592,-0.0012502117872067236,0.0056013231106540025,0.0025252255676125254,0.0076137805999765195,0.0,0.009507420250005201,0.0008792740749310957,0.000500058350560007,0.0019466103656445657,0.0025771713822856615,-0.011224062246814718,0.014580563537342502,0.008482969766415445,0.011862009658231396,0.016143071420186617,0.01572406516200402,0.017811327207849663,0.010943505017406483,0.009696815214246899,0.002826607031618025,0.011850681453903314,0.010971688851878538,0.02353451631027741,0.026856688343957245,0.031130719005768557,0.03074279133645281,0.03269071970611666,0.025948368449163935,0.02472775897417608,0.017807981226573406,0.026837907346011318,0.02597654744111188,0.01501740900759621,0.00852486501008349,0.028760152175262652,0.014706147389695487,-0.0038627841647973908
2011-09-01,-0.019737560599281712,0.000801610899026203,-0.016240915821287952,-0.0065626359010658,-0.008938851930221174,-0.004031734452743322,-0.007883545335544943,-0.007282767052387304,-0.01236040034471001,-0.017377740294189835,-0.007700874666370097,-0.00989102499959318,-0.009043052492879884,0.00968696335712576,0.007325738157381164,0.016610749890127664,-0.01967276559870478,0.02872417105661285,0.00995588317717361,-0.026885938106894425,-0.024962223876299695,0.0036700869403110156,0.004326313414330598,-0.01284719251911029,0.010441604624285873,-9.128055891525566e-05,-0.005575355505213835,-0.0030378234801713365,0.005706679821461212,-0.005457126757367195,-0.005554265765246362,-0.00042373767094910713,0.009856243130355687,-0.008274519547485247,-0.004382529444951083,0.012947689504336151,-0.003759019915563646,0.00391723467551323,-0.03338625190224507,0.00947036728811066,0.010452651199206818,-0.006696183888792393,0.0029403949321755614,0.0005461935267277037,0.005600610358202081,0.015412341478186077,0.0015689816632919152,0.0022224975193531017,0.009859336172503326,-0.017290421218085005,-0.0023609748388553867,0.0058211892157043,-0.020703606309252776,-0.023638957804269525,-0.04501074032689495,-0.022018798854412006,0.00486023313757639,-0.012323720139751334,-0.002659923917912101,-0.005038951412314904,-0.003989366993033581,-0.0033787594317685236,-0.013761121444085781,-0.008331607777836725,0.0013300383341405023,-0.0010181784884811555,0.0062166232408280295,-0.026220783060133708,-0.013913209326993494,-0.018427137128181476,-0.014474181064707397,-0.017901026333874692,0.00818862272982328,-0.03899993528967751,-0.02228182699462678,-0.0004988141929904382,0.0007029934070771448,0.0047416432588553775,0.0199420851613735,0.00842071607123766,-0.008965385707254274,-0.00023604390526209496,0.014182274207420551,0.003671993457692732,0.0007205939238588748,0.009850201148988325,-0.0006315262456598243,-0.0016392593179549119,0.009464982106214888,-0.0017157726618704842,0.01372956787380991,3.99976001494048e-05,-0.004322002437042157,-0.0006229106739901245,-0.0024375189456604506,0.017461286193959254,0.007676699382886654,0.017995882177274738,-0.024248942406882246,0.04698456573524958,0.04812245787752906,0.03077383951242836,0.04350971903190682,0.03752572276026589,0.040422240048818135,0.03803906253163483,0.0430807035923597,0.03911200505990511,0.03970167026719082,0.03794723003242416,0.03908544809031697,0.021699090809954018,0.03444382479165131,0.02844515580713415,0.03138484174662032,0.029023127734946506,0.03404311995113177,0.030041294126826556,0.030664258895429147,-0.009010100058745526,-0.006546775733977646,-0.008928630744301318,0.015271562704266438,-0.009149194653587977
2011-09-05,0.008128843761529843,-0.006564890024778994,0.08455608633540698,-0.005776194630933617,0.0035312900052414985,0.005082343148102181,-0.003757659267545558,-0.006351159419625836,0.028848369664145626,0.09104728694589934,0.0006966267277886954,0.010076362417863654,0.002751889564457087,-0.09033127473927181,-0.0810182762884404,-0.08674464039585218,0.012887567140609058,-0.008730214178701734,-0.0032777446138654584,0.007368724970961006,0.010857561086953866,-0.0007112721964092852,-0.007186571976066644,0.08384647464988332,-0.0016634237693112968,-9.39800413934449e-05,0.0037771419681721374,-0.0065282624333232895,-0.001960456964580634,0.0028097022238084894,-0.01352644677419078,0.004346782985214801,0.004044691010229272,-0.0065851120240891835,-0.004496823314164969,-0.013025045935321888,-0.0071044462946032874,-0.0029184504214447666,0.006807741702939679,-0.004560061179038884,-0.011121161485472535,0.08000875403964541,-0.010335326664034196,-0.0009848956564640849,0.0006038974796611824,0.0002881136555747844,-0.008319734389186371,-0.010916934681845111,-0.006744416299823809,0.00766730259947384,0.009366779400603866,0.010627851154875552,0.005767081673411012,0.017872578501143876,0.017894137991918038,0.014906837610884864,-0.01155334712431976,0.07941540150994676,-0.010916051907827441,-0.0014545229618491693,-0.008893921861040923,-0.011518065951447899,0.019408312525103825,0.08830211694163269,-0.0020177506760383785,0.007356081564212768,-0.017348986499843,0.017041197821608553,-0.03465283222301232,0.015916666814014938,0.0038240964384034758,0.027429869047052555,-0.0007238454029947967,0.023846708851478788,0.011967429235103941,-0.00021766535851073265,-0.0015345230241704483,-0.004509804854706236,-0.005850354909126779,-0.0001211423727213793,0.09090825427941845,-0.000157195630285077,0.005708313008618455,0.007025381459496033,0.0005762102338566211,0.0052155046662841955,0.0028818151532563137,0.009951360971776024,-0.0019697360160443097,-0.006432750785121949,0.011142000680811264,7.999146761948919e-05,0.0005167694905379769,0.0026044803490999,0.0017037202003145227,-0.005899688691429403,0.004186475462401819,-0.012801065300170741,0.03312227714399177,-0.017141713715385268,-0.02357599824683512,0.06745277093260116,-0.016407563300113583,-0.012556335076359428,-0.022874978589797194,-0.013511251733753725,-0.011973119781084325,-0.02086700933549737,-0.02345503471981949,-0.0075946037922592175,-0.01406737311014293,0.07696133805710233,-0.00686968903426469,-0.003037206816372444,-0.013365141548495777,-0.0040156843612774345,-0.002428589928610986,-0.011366047352480209,-0.013946373697360483,0.009547471758104976,0.0017261458520296262,-0.021136850309316398,-0.01576097805165936,0.005824989888129267
2011-09-06,0.026471713138876533,0.009459303348003467,0.011441268920464653,0.01675303012397953,0.011576492986730583,0.005446960516075697,0.014015120225350081,0.016760063173467975,0.028554347715078535,0.0019513993129478566,0.007298045569832969,0.0021406190483359835,0.004520869764622803,0.005307732259040708,0.00018870123655305345,0.0020400167774270294,0.017528402843590876,-0.01634110833263278,-3.6158388207581046e-05,0.03370550238446731,0.013117399740744105,-0.00963311582470045,-0.00014425955203568636,0.0017303549060328298,-0.0018872545197503776,-4.833603210447201e-05,0.004182679826639224,0.007132704371593934,-0.009118807614611644,0.001746323973217594,0.002733926705217758,-0.004075292441451483,-0.008267644180894831,-0.008789067594570312,0.0044028560147160506,0.006588182948859918,0.00713991294708687,0.003895010085597597,0.027553566756115023,-0.013766286919700284,-0.004283613029462281,-0.0023820548646093474,0.002987477805072808,-0.0022155208661401695,-0.008206959767175202,-0.0124602654168035,0.0002485823053274714,0.0029937329379501163,-0.00022781917564912085,0.013890888920512505,-0.005256941512253003,0.010301379247759129,0.01649606269248797,0.02572943097803492,0.00253036572257706,0.019292307342360582,0.0038700402238717123,0.005876994068328474,0.01117208764317718,0.005914360693393566,0.008475982296978369,0.011205580972221156,0.025770976316046433,-0.002574185032501117,0.0027400465542400856,-0.0025293938259518763,-0.0002834467139159809,0.028661555279746974,0.004275457713051394,-0.004996603627315121,0.024506410187822538,0.027649265094300636,-0.0032064522914410066,0.040388614677197614,0.02495951394497491,7.256038387632176e-05,-0.0011403016969336573,-0.0030688452562453923,-0.009003868496344653,-0.007305700212687739,-0.005315480294020628,0.00023578417997389384,-0.009073280566402804,-0.007169233125962725,-7.697725706859546e-06,-0.016148806975579202,-0.002122637198025558,-0.005267450887135881,-0.003963185806032718,-0.004413104167029326,-0.015367986362597648,-2.6663111586770442e-05,-0.015867149543649595,-0.00275351287986524,0.0008007474069929632,-0.0005970064568727783,-0.0032765859953524045,-0.008014102646385935,0.042426414285398686,-0.027550651407805594,-0.018093583184517346,-0.016129624287590977,-0.01793957556203104,-0.013853837704906335,-0.010840013345851336,-0.016121909456607023,-0.022021927045886507,-0.0135655608938106,-0.010828484945336102,-0.04798036778290928,-0.03852621936389587,-0.036534813629404174,-0.0383393215319537,-0.03421210853547322,-0.031227816434643365,-0.036465559901115184,-0.042425810304310245,-0.03395014065182403,-0.031220168428567528,-0.020444220729548976,0.017002510997079927,0.004662013105811371,-0.015192912961840102,-0.0019378956832945644
2011-09-07,-0.016923206943595826,-0.0018139988361867581,0.01276007183284587,-0.008195831264127464,-0.004868262520525914,-0.006687626237324904,-0.001585599362186107,-0.00811795200728641,-0.020053533916470988,0.014684886016010703,-0.006292098713813801,-0.0030338978234553697,0.00030934801083561234,-0.020966107366205446,-0.017646858117919318,-0.014997496666675861,-0.007819588716630096,-0.017161957583641297,0.002989495673389699,-0.018942029264974666,0.00506024616831388,-0.007377642571494512,-0.009174243308346984,0.005271919708468176,-0.004439289873894308,-7.116563266908537e-05,-0.013520200468168094,-0.015549817003173145,0.007720760328924842,-0.012074997857738815,-0.009406836972120813,-0.014228135970988178,0.014292439299888814,-0.004533969464079569,-0.008967400095532803,-0.009263340154553488,-0.015461517386723318,-0.00960804473335635,-0.009133077216349551,0.0061019977561470725,0.004258282626010827,0.018863644843445725,-0.0021284071572286976,0.0012134843857489251,-0.0007754702001742667,0.02780661357925404,0.004479412302633517,-0.0020407787079440333,0.003839696282651548,-0.005961128027831108,0.0033461455396854886,0.008087921992798269,-0.011354486959048305,-0.004731763408160982,0.015795740227642418,-0.006197329840563963,0.004938221427304148,0.019600849617659427,-0.001327160688627309,0.001958529553211225,0.005261236909575395,-0.0012629529514808409,-0.00844530088486399,0.014389139872173376,-0.006594383713786363,-0.0032570258350150664,-0.0009217570759341244,-0.011568575661321915,0.012614188629982549,-0.00273597981887486,-0.007851975282685355,-0.013124114662376526,-0.0014232917165911084,-0.018600671799739413,-0.011227811165563203,6.348601722604856e-05,0.0016574567095100714,0.00329748636691295,0.005287468980964009,0.006204651074467626,0.020877488639603495,-0.0013368460293166355,0.011023444874223041,0.015371032504104924,-8.852810484434562e-05,0.02308579684648924,0.006268257852226059,0.003256700432003576,0.003991957333730998,0.006110532112997157,0.029897770973963938,-7.999360055456191e-05,0.010933033572602065,0.0065200577613085415,0.0011332956781112795,0.005925817252620326,0.005899062668514786,-0.0011299436230481146,-0.016046535858648667,0.026050193624073043,0.02408753438921338,0.03877689633175328,0.0334105871362426,0.019986972539703596,0.017824845752916374,0.021194804850994682,0.01915236931105108,0.024416810902423914,0.017913418676282464,0.036627368829010215,0.03472360322367976,0.04939565413448851,0.04399546499537935,0.030538688379062973,0.028430276074094776,0.03178541783696356,0.0297818586647876,0.03502264196872913,0.028518835797019623,0.010625206609167371,-0.0036500914165015393,0.014512128035656382,0.012226751962801662,-0.002589716578690763
2011-09-08,-0.015778753860363336,-0.0029763493292383303,-0.0009075979532169597,-0.009976452575652337,-0.009118492457697885,0.0005498519465829525,4.667117822229487e-05,-0.010226670637102466,-0.014584381740957138,0.0020320162328278015,-0.007036123568743235,-0.006082704868769721,0.0030151960979324923,-0.009066421217605427,-0.008246557280440889,0.00554067906640697,-0.004842624475788015,0.0017843666802958562,0.007785494027691979,-0.0362008089956795,-0.031087174979972335,-0.006335544063540704,-0.00947229599235463,-0.006430677980470774,0.008682041746130732,-0.0001880090518466406,-0.010993504278970495,-0.016349605225380127,0.010898225348885543,-0.015445660578270378,0.007339606442516506,-0.005847162423567592,0.008125195864581932,0.0003067859050339652,-0.006289590629720953,-0.00419380193984562,-0.016604823891600937,-0.0017246171974258282,-0.03407382831184871,0.005452233881883365,0.0026940898134580962,0.004356247382030435,-0.004490916338394574,-0.00378283596437062,0.005974815651123818,0.019112885545685413,0.005541718333571299,-0.004742396727538063,0.01008588252091944,-0.006950234925089306,0.0008925610458975416,-0.02311426431365411,-0.026713525700450585,-0.02021376971311829,-0.023151512138710178,-0.022476656906948337,-0.003484706169048603,-0.0013755917212607955,-0.010489213149098661,-0.009643065611524181,-0.00045554026872416693,-0.010720913885495521,-0.0250501364619604,-0.0009862139216538508,-0.010044727312815662,-0.00913852707569863,0.006575482383162732,-0.023287613554654085,0.011467543095578079,-0.011296441933748605,0.008968669982760536,-0.019947406448688285,0.0078411434211289,-0.027447630937528514,-0.0234392030254839,0.0005711928565797947,0.0025334239766977764,0.004000370387130795,0.007257422367178213,0.007290775870462288,0.009321850919065741,0.0011796627532937767,0.02529311901358667,0.016514420018187165,0.00025529889673791715,0.027597968032069247,0.010182841618504012,0.0011476542049731837,0.014168819759348781,0.02393671900384249,0.024794126877005825,1.3332711140371319e-05,0.01696068770128953,0.010287474565088868,0.0015645027574089782,0.012668886701633703,0.014844279143458924,-0.006664328103770656,-0.018833891934102627,-0.010780359124170845,-0.013703139168671071,-0.011662123332422574,-0.004356297133719083,-0.0162707434865221,-0.020728316602227917,-0.019919076190336355,-0.010238393913827153,-0.010696045642461974,-0.02098367497724681,0.0023128658402660103,-0.0006281478548683021,0.0014029702670424148,0.008649501510088899,-0.0031518403408553755,-0.007663094390297789,-0.006776730407164721,0.002802843360795654,0.002368889588574912,-0.007918444939594958,0.013063264020905355,-0.02802662025125766,-0.033292022687252676,-0.00867919741677838,-0.013801039640661077
2011-09-13,0.00046484887132582407,0.0008752305414272297,-0.007851677569228853,-0.0037519012003987056,-0.007044197454569094,-0.001909243632997441,0.0008207196999592564,-0.002806494648632125,0.004905715737318662,-0.0086700382855519,-0.004587314976243746,-0.007947674906077722,0.0,0.004072527586913967,0.0007776228006610559,0.017041725061919137,0.002442003655551809,-0.00014093439527245236,-0.00686131243782005,0.04148659356997245,0.01554374242587899,0.008370574115475975,0.009220805722112254,0.000523036445977727,-0.001179930563373206,-8.861843860102254e-05,0.006244450040987574,0.0045886687326806555,0.010355787391966208,0.0012627403139048412,0.01199537057708199,0.0052323154107147786,0.012345339954883154,0.00880736195510583,0.009142665981291433,0.011111751105959357,0.005540867029802649,0.017557531375191348,0.025613683278453186,0.0021412445673863766,0.0030043161463296046,-0.00568168989848635,-0.0016106609384577133,-0.004953693193254064,-0.0008712778857920087,0.006095060809937549,0.002954438012516154,-0.0006593128170873492,0.011350085975440726,-0.000991504098392533,-0.0032947251768091095,0.01770845139972908,-0.0023632730731339793,0.015085672960959732,0.013156451405834544,0.014405307088514039,0.003937400499759968,-0.004801680816234631,-0.0007678942708161131,-0.0041780145601634676,0.0038241338396168257,0.00020657014648794292,0.003930266500217156,-0.008644588039726356,-0.004565945275479089,-0.007879598413382052,-0.006086093267900278,0.015187158232943294,0.007132313911345661,-0.009739512470585963,-0.006915125519932579,0.015620115346366007,-0.004486848783514997,0.017420150464571342,0.01492277404300877,0.0003537334791199726,-0.00012130671609291341,-0.00018314599075945105,0.0039285562933684135,0.0036355022648931153,-0.005022074612155794,-0.00046948357669853255,-0.006737468085880074,-0.0056484267125701,-0.0009511406713085896,0.004770918978161603,0.010204170174241668,-0.004245516684634769,0.00391002721211843,0.00602408254518896,0.0069353667032106565,-5.333404446659259e-05,0.003290123852576377,0.0036139623447156767,0.003306881320398369,0.005570384774034531,0.012019889105005555,0.0024228615857193733,-0.014407290155692809,-0.004286446851422809,-0.003452316709311668,-0.012110067258335739,-0.012683839149538592,-0.006428595774498033,-0.008039135880378639,-0.011285865955614203,-0.007268857466948933,-0.0034739898266630815,-0.007087971165253638,-0.004752812162128564,-0.003919484386660625,-0.012577527489121585,-0.013081023635272604,-0.0068961800437788955,-0.008506338201292691,-0.011770754982332545,-0.007760304627729721,-0.003941020300038315,-0.007555254149712022,-0.0004919829246986602,-0.015008312190416324,-0.005196616579253316,0.0019323677510538603,-0.016073824831061023
2011-09-14,0.002394215938960498,-0.0013869559528714322,-0.0030911925696729694,0.003365411436012923,0.005240451987319023,0.002324161533082308,0.0018890022009313365,0.004376247202053939,0.02581708164173478,-0.0016729216724342122,0.004774209149225409,0.006768520172031246,0.0033010139321067323,0.006444017486525462,0.00845750418439417,0.008027697329495247,0.0060790460763821925,-0.03208065456306697,-0.004767270457688457,0.028777655687380752,0.012531900980438642,0.004415973280720824,0.003067014415414252,0.0013602735915201568,-0.0007667229577635908,6.847857395356037e-05,0.0067751942963394755,0.007823975358502966,-0.007240230104618406,0.009819458957260637,-0.006565208748521661,0.007981563868260594,-0.01460872848869921,-0.00812610109238353,0.006370227146870285,0.011685383642025055,0.008838052946919356,0.00943013949950998,0.028565814322098253,-0.0023896122050528277,-0.00377610970414759,-0.005452057658702468,0.0009941704069163953,0.003049425327929124,0.0010589988495603988,-0.02138138137877278,-0.0004994470511584387,0.002001951937578585,0.002604676864913087,0.010977448269221549,0.002018964304818527,0.013622843989753488,0.01668919458583373,0.015955206463657057,-0.041798632393766,0.012605012533551223,-0.004862475650991516,-0.006526738867123252,-5.4538244178185455e-05,0.002043710757996244,-0.0015142118979501187,0.0009472457717900459,0.00986737123938292,-0.004971484801582815,0.0014722339858132376,0.003502516958281224,-0.017226007772652388,0.018107215901625128,-0.01799534421907894,-0.0017641601604221268,0.021735841412636483,0.016680313730416438,-0.004973426881874245,0.0178251806179821,0.016805042561099163,-0.00014510629061234567,-0.0021049912238472746,-0.005364240884779699,-0.011019121769235054,-0.005788596136696352,-0.007459941891212216,-0.0023507298084019246,-0.009541980791587594,-0.008774166543511517,-0.0010149490926756862,-0.016141605758938096,-0.0008291015087856912,0.0010044024976134987,0.0006400133786471612,-0.015417918488599065,-0.02358898651560631,2.6667377798326722e-05,-0.01697463290365751,-0.002485712462770413,0.0012207798008843362,0.002911095682898492,0.0005680150866054064,-0.011309260897927184,0.00647251450561752,-0.0258821256342203,-0.027238984773078425,-0.02896062844960332,-0.030317472485413218,-0.023452081257068394,-0.02251581738517082,-0.0205037386794075,-0.0224737381753349,-0.02398655237686718,-0.02150089661104063,-0.02166910672561968,-0.023076278711423336,-0.024747476594079304,-0.026140525023756526,-0.019275715177093384,-0.018302405205121136,-0.01629684977391256,-0.018235589758028775,-0.019773064740936732,-0.01728741728330152,0.004196434729708099,0.011716182255233121,0.001388407026226209,-0.018931523089015953,0.000192882631517013
2011-09-15,0.003215828532098805,-0.0024244108536114494,0.010215589365459072,0.0034854287062962273,0.004496993841933653,-0.003052071304414929,0.002733508183448066,0.003218995805097266,-0.0016779329720877738,0.012657969966736496,0.005929610069984438,0.0068886023020083365,0.005151880923132995,-0.006731634023762332,-0.005660778523682617,0.0030843791617174185,0.0018165309263977853,-0.012006000729429001,0.004240299266485777,0.006024706932732021,-0.0013898542890543016,-0.008656315265137802,-0.011094445079749604,0.0017060186830827693,-0.004100103064427054,-1.0741426998484137e-05,-0.004725227076503137,-0.0051570985287950335,-0.0011930914410842276,-0.004208669279162484,-0.004688655939290576,-0.011897223394228437,-0.00649719340525414,-0.000507068024236751,-0.0059088580404876145,-0.00840556058142393,-0.0054267648183503854,0.004659139932264242,-0.00972773502971737,-0.003778865795551903,-0.006234731921494945,0.006414511193306688,-0.0002966031646142236,0.0005774338998647567,-0.0069272500106658625,-0.0017700091900839344,-0.0010506720676839337,-0.0005634355790849545,0.009502460726050427,0.006669364642851117,0.0009683874062474992,-0.0021397100907269632,0.010213434220997308,0.01165027957200744,-0.013721898152418347,0.0092709325191615,0.0006661403581964219,0.013369405580922497,0.006622520189166057,0.007552322473928699,0.005848767964472452,0.006364515833293211,0.001366247689623378,0.007483424927608079,0.0007536209611559763,0.0017143508266265677,-0.00044372135027692905,0.0079891706900417,-0.05749577543453127,0.00394185127934506,0.015347484475592671,0.000575368669417443,0.0032141971381307198,0.004831429103557782,0.008067862226786005,0.0004896493664382858,0.0012797150736051782,0.002222648931882659,0.004183689736168062,-0.005658689950090564,0.007003174880119036,0.0003921722470750645,0.0013249530963363996,0.005460905206939253,0.00027083939197184944,0.004234352115443468,-0.0031152673169493115,0.0012378093660422825,0.008111436824825749,0.000759428938783181,-0.0009287394075455158,1.3333422222964458e-05,0.004936171077729681,-0.0004833798009142187,0.0006263082630192799,-0.003001148757990297,0.010086502078206184,-0.012604295804698063,-0.013726314871372856,0.01772297295637406,0.0152770533139572,0.027989725163966313,0.026392132103930547,0.021547398544468348,0.021257410554378922,0.022233565807746426,0.014646594806850013,0.020503026775683428,0.02098657553483978,0.0095937916357245,0.007149203016403175,0.01981117641048202,0.018234577710035452,0.013373808806659476,0.013078517105147184,0.01409274292656622,0.006443279253598624,0.012324178835102017,0.012807636787195376,-0.008118579677175669,-0.007119331102614016,0.014121123231266934,0.01893152308901602,-0.008911333671398165
2011-09-18,-0.017098627024433485,0.0018382539791988572,-0.006455771796762816,-0.007643011651835178,-0.012489849484884604,-0.008374840985893547,0.004682464900460741,-0.007776073795084687,-0.025864005447464557,-0.008276896680252539,-0.009405907543376234,-0.01432017638712544,0.002911989213502271,-0.0011785318578003232,-0.006016920596154787,0.022767749643335,-0.02697895082864096,0.0017660048739917907,0.0047902644121883605,-0.027667356256851617,-0.02065695596968198,0.007204496281215171,0.008987542483732852,0.0007292737420041348,0.00834495605387916,-7.384983914164462e-05,0.0014352723452737178,-0.0003149564992374121,0.01734072428435756,-0.005147906298322534,0.010624773058311249,-0.0010423163258809782,0.017067084630867417,-0.000488473246088717,0.012030457051350477,0.014497497971223197,-0.0004529514981007251,0.0236477720979257,-0.024218775620906848,0.005960617624967163,0.007891814607450883,-0.0005052145464898896,-0.001748424863601234,-0.006397741184338829,-0.002266622864300939,0.015620055671429885,0.010638533262359542,-0.0018830719986449506,0.022171138903465042,-0.021501496807937566,-0.004761507659974556,-0.009239400021504396,-0.014981255375915065,-0.0019467463049394427,0.004945994724157798,-0.02332420269015218,0.010096189353061566,0.0017055931069316923,0.0005180480749339298,-0.004185659586240722,0.012853199537440095,0.00038799166304667905,-0.021231021527367923,-0.011099303179744047,-0.012319282916903889,-0.017069883623766477,-0.01625688301110926,-0.012049332873692713,0.010214813848614461,-0.01946612989808592,-0.020642504411331773,-0.020223913189426092,0.0056550574833450565,-0.023382570427676466,-0.011037784116822583,0.0002809867184284321,0.002481862265479297,0.004842032723308469,0.010882068822561968,0.009543731381999085,0.0013159389306830105,0.0010956332290249318,0.00900199982375536,0.000510974004747099,0.00013728887846941863,0.01766751660409733,0.009934884571473849,-0.004624360994312787,0.005296139376320823,0.011193671202710613,0.017928587658996863,4.000026667388266e-05,0.00015441503343489125,0.012452069387239017,0.006236685240662316,0.015137680984842283,0.02407057232465611,-0.022708141783542482,-0.020056414618076803,-0.0179246462661674,-0.016141835937817487,-0.024358309320755646,-0.025195518451683677,-0.023812143937233656,-0.025548139563686286,-0.030284712408813128,-0.026074211601224723,-0.013229199953216102,-0.025685397206897474,-0.011091831846892176,-0.00932975679231669,-0.017536384539993136,-0.018427803446091177,-0.01696581304039999,-0.018714735080523733,-0.023410317454222465,-0.019243021915236493,-0.006395848245953007,-0.01885200764280143,0.006801529710478084,-0.036601254595549304,-0.028464261155393057,-0.020095568790120557,-0.028581821422785696
