time,c,complete,h,l,o,volume
2005-03-19 22:00:00,1.9203,True,1.9222,1.92,1.9222,250
2005-03-20 22:00:00,1.8965,True,1.9203,1.8947,1.9202,32236
2005-03-21 22:00:00,1.8862,True,1.9022,1.88,1.8965,32530
2005-03-22 22:00:00,1.8692,True,1.8886,1.8663,1.8862,35815
2005-03-23 22:00:00,1.8689,True,1.8742,1.8671,1.8693,29516
2005-03-24 22:00:00,1.8704,True,1.8723,1.8677,1.8688,7758
2005-03-27 22:00:00,1.8668,True,1.8706,1.8595,1.8706,11478
2005-03-28 22:00:00,1.874,True,1.8766,1.8651,1.8668,32144
2005-03-29 22:00:00,1.8784,True,1.8849,1.874,1.874,33225
2005-03-30 22:00:00,1.8904,True,1.8918,1.8754,1.8784,34644
2005-03-31 22:00:00,1.8822,True,1.89785,1.8762,1.8904,31973
2005-04-02 22:00:00,1.8806,True,1.8821,1.8805,1.8814,79
2005-04-03 21:00:00,1.8755,True,1.8808,1.871,1.8807,29393
2005-04-04 21:00:00,1.8813,True,1.8818,1.872,1.8754,29874
2005-04-05 21:00:00,1.8808,True,1.8849,1.8744,1.8813,31671
2005-04-06 21:00:00,1.86985,True,1.886,1.8683,1.8809,34300
2005-04-07 21:00:00,1.8856,True,1.8858,1.8673,1.86985,30573
2005-04-08 21:00:00,1.8856,True,1.8856,1.8856,1.8856,1
2005-04-09 21:00:00,1.885,True,1.8855,1.8821,1.8847,180
2005-04-10 21:00:00,1.8909,True,1.8934,1.8815,1.8852,28306
2005-04-11 21:00:00,1.8922,True,1.898,1.883,1.8909,32466
2005-04-12 21:00:00,1.8944,True,1.8955,1.8874,1.8921,31620
2005-04-13 21:00:00,1.8816,True,1.8949,1.876,1.8944,31667
2005-04-14 21:00:00,1.8927,True,1.8949,1.87715,1.8816,31242
2005-04-16 21:00:00,1.893,True,1.8932,1.8902,1.8916,232
2005-04-17 21:00:00,1.9037,True,1.9057,1.8886,1.893,33303
2005-04-18 21:00:00,1.9184,True,1.9203,1.9002,1.9037,34866
2005-04-19 21:00:00,1.9192,True,1.9219,1.9099,1.9184,33920
2005-04-20 21:00:00,1.90855,True,1.92175,1.9065,1.919,35019
2005-04-21 21:00:00,1.9144,True,1.9169,1.9056,1.90875,32610
2005-04-22 21:00:00,1.9142,True,1.9142,1.9142,1.9142,2
2005-04-23 21:00:00,1.9151,True,1.9159,1.9132,1.9146,178
2005-04-24 21:00:00,1.91135,True,1.9171,1.9079,1.9151,32439
2005-04-25 21:00:00,1.90595,True,1.91325,1.9022,1.91175,32714
2005-04-26 21:00:00,1.90585,True,1.9095,1.899,1.90595,33295
2005-04-27 21:00:00,1.906,True,1.9108,1.9017,1.90585,34745
2005-04-28 21:00:00,1.9088,True,1.9161,1.9055,1.9059,36213
2005-04-30 21:00:00,1.9074,True,1.9085,1.9066,1.9085,145
2005-05-01 21:00:00,1.89485,True,1.9076,1.89255,1.9074,12128
2005-05-02 21:00:00,1.89255,True,1.89595,1.8887,1.89485,32809
2005-05-03 21:00:00,1.9024,True,1.9035,1.89185,1.89265,33797
2005-05-04 21:00:00,1.90665,True,1.9077,1.89975,1.9024,33007
2005-05-05 21:00:00,1.8909,True,1.90655,1.8897,1.90645,30644
2005-05-07 21:00:00,1.8907,True,1.8909,1.8904,1.8904,159
2005-05-08 21:00:00,1.8839,True,1.8913,1.8806,1.8904,31494
2005-05-09 21:00:00,1.8826,True,1.8869,1.8764,1.8838,32047
2005-05-10 21:00:00,1.8729,True,1.8912,1.8697,1.8826,33271
2005-05-11 21:00:00,1.8651,True,1.8737,1.8602,1.8729,28184
2005-05-12 21:00:00,1.8506,True,1.86595,1.8484,1.8651,24983
2005-05-13 21:00:00,1.8506,True,1.8506,1.8506,1.8506,1
2005-05-14 21:00:00,1.8507,True,1.8511,1.8495,1.8495,561
2005-05-15 21:00:00,1.8382,True,1.851,1.83325,1.8507,30931
2005-05-16 21:00:00,1.8337,True,1.8426,1.8322,1.8382,34071
2005-05-17 21:00:00,1.8402,True,1.8412,1.82925,1.8337,31549
2005-05-18 21:00:00,1.8363,True,1.8435,1.8322,1.8402,27485
2005-05-19 21:00:00,1.8271,True,1.8393,1.8235,1.8367,26318
2005-05-20 21:00:00,1.8271,True,1.8271,1.8271,1.8271,1
2005-05-21 21:00:00,1.8263,True,1.82815,1.8247,1.8274,394
2005-05-22 21:00:00,1.8303,True,1.8316,1.82435,1.8264,29808
2005-05-23 21:00:00,1.8274,True,1.836,1.8262,1.8302,35029
2005-05-24 21:00:00,1.8315,True,1.8335,1.8249,1.8274,32527
2005-05-25 21:00:00,1.8201,True,1.8326,1.8189,1.8315,31274
2005-05-26 21:00:00,1.8243,True,1.8274,1.81985,1.8201,27492
2005-05-27 21:00:00,1.8243,True,1.8243,1.8243,1.8243,3
2005-05-28 21:00:00,1.8233,True,1.8241,1.8208,1.8241,843
2005-05-29 21:00:00,1.82355,True,1.8257,1.81955,1.8233,17430
2005-05-30 21:00:00,1.8172,True,1.8257,1.81045,1.82355,35695
2005-05-31 21:00:00,1.8094,True,1.8226,1.8078,1.8172,30455
2005-06-01 21:00:00,1.8153,True,1.8207,1.8086,1.8096,35018
2005-06-02 21:00:00,1.8156,True,1.82375,1.8101,1.8153,23910
2005-06-03 21:00:00,1.8156,True,1.8156,1.8156,1.8156,1
2005-06-04 21:00:00,1.8133,True,1.815,1.8117,1.815,488
2005-06-05 21:00:00,1.8244,True,1.8248,1.8127,1.8133,30432
2005-06-06 21:00:00,1.8351,True,1.8353,1.8205,1.8245,32589
2005-06-07 21:00:00,1.8231,True,1.8403,1.8222,1.8351,35415
2005-06-08 21:00:00,1.8207,True,1.8287,1.8176,1.8231,33547
2005-06-09 21:00:00,1.8125,True,1.8264,1.811,1.8205,33938
2005-06-10 21:00:00,1.8125,True,1.8125,1.8125,1.8125,2
2005-06-11 21:00:00,1.8122,True,1.8125,1.8115,1.8125,528
2005-06-12 21:00:00,1.8067,True,1.8129,1.8002,1.8122,33876
2005-06-13 21:00:00,1.8061,True,1.8155,1.8031,1.8066,36353
2005-06-14 21:00:00,1.8226,True,1.8249,1.8045,1.8061,35237
2005-06-15 21:00:00,1.8225,True,1.829,1.8169,1.8225,35657
2005-06-16 21:00:00,1.8309,True,1.8309,1.8192,1.8225,34682
2005-06-17 21:00:00,1.8309,True,1.8309,1.8309,1.8309,2
2005-06-18 21:00:00,1.8256,True,1.8311,1.8249,1.8311,679
2005-06-19 21:00:00,1.8247,True,1.8289,1.8212,1.8256,32622
2005-06-20 21:00:00,1.8295,True,1.8299,1.8167,1.8246,34989
2005-06-21 21:00:00,1.822,True,1.8332,1.8181,1.8295,35741
2005-06-22 21:00:00,1.8153,True,1.8233,1.814,1.8219,35353
2005-06-23 21:00:00,1.8245,True,1.825,1.81235,1.8153,32913
2005-06-25 21:00:00,1.8237,True,1.8239,1.8226,1.8239,399
2005-06-26 21:00:00,1.8287,True,1.8316,1.8222,1.8237,31163
2005-06-27 21:00:00,1.8146,True,1.8294,1.8144,1.8287,34500
2005-06-28 21:00:00,1.8062,True,1.81805,1.7997,1.8146,40010
2005-06-29 21:00:00,1.7917,True,1.8106,1.7873,1.8062,38671
2005-06-30 21:00:00,1.7676,True,1.7919,1.7674,1.7915,33943
2005-07-02 21:00:00,1.7662,True,1.7689,1.7657,1.7673,435
2005-07-03 21:00:00,1.75955,True,1.7663,1.7571,1.7662,25949
2005-07-04 21:00:00,1.7564,True,1.76205,1.7505,1.75955,36748
2005-07-05 21:00:00,1.7541,True,1.761,1.7517,1.7565,36816
2005-07-06 21:00:00,1.7447,True,1.75445,1.7403,1.7541,29420
2005-07-07 21:00:00,1.7381,True,1.745,1.73125,1.7447,38665
2005-07-09 21:00:00,1.7384,True,1.7389,1.7377,1.7377,462
2005-07-10 21:00:00,1.7578,True,1.7591,1.7359,1.7384,37713
2005-07-11 21:00:00,1.7781,True,1.7786,1.755,1.7578,46531
2005-07-12 21:00:00,1.7646,True,1.7789,1.7526,1.778,35284
2005-07-13 21:00:00,1.7567,True,1.7648,1.755,1.7646,34437
2005-07-14 21:00:00,1.752,True,1.7637,1.7511,1.7567,30207
2005-07-15 21:00:00,1.752,True,1.752,1.752,1.752,1
2005-07-16 21:00:00,1.7515,True,1.7522,1.7514,1.752,142
2005-07-17 21:00:00,1.7486,True,1.7559,1.7455,1.7518,30839
2005-07-18 21:00:00,1.7405,True,1.7492,1.7343,1.7484,35514
2005-07-19 21:00:00,1.7375,True,1.7457,1.7274,1.7404,40223
2005-07-20 21:00:00,1.7516,True,1.76205,1.7371,1.7375,41444
2005-07-21 21:00:00,1.739,True,1.7572,1.7358,1.7516,36397
2005-07-22 21:00:00,1.739,True,1.739,1.739,1.739,3
2005-07-23 21:00:00,1.7385,True,1.7432,1.7383,1.7388,88
2005-07-24 21:00:00,1.746,True,1.7474,1.7331,1.7385,31135
2005-07-25 21:00:00,1.7373,True,1.7474,1.7348,1.746,34764
2005-07-26 21:00:00,1.7444,True,1.7474,1.7337,1.7373,34076
2005-07-27 21:00:00,1.7561,True,1.7598,1.7404,1.7445,35207
2005-07-28 21:00:00,1.7578,True,1.7613,1.7517,1.756,34179
2005-07-29 21:00:00,1.758,True,1.758,1.758,1.758,1
2005-07-30 21:00:00,1.7565,True,1.7593,1.7565,1.7588,80
2005-07-31 21:00:00,1.76805,True,1.77335,1.7541,1.7565,34296
2005-08-01 21:00:00,1.77085,True,1.77535,1.7667,1.76805,34308
2005-08-02 21:00:00,1.77755,True,1.7831,1.7651,1.77085,35780
2005-08-03 21:00:00,1.78065,True,1.78255,1.77135,1.77755,35762
2005-08-04 21:00:00,1.7794,True,1.7825,1.77155,1.78065,32752
2005-08-05 21:00:00,1.7794,True,1.7794,1.7794,1.7794,1
2005-08-06 21:00:00,1.7784,True,1.7793,1.777,1.7793,61
2005-08-07 21:00:00,1.78475,True,1.79025,1.7732,1.7785,29308
2005-08-08 21:00:00,1.7874,True,1.7919,1.7821,1.78485,31328
2005-08-09 21:00:00,1.79525,True,1.79785,1.7864,1.7875,33481
2005-08-10 21:00:00,1.811,True,1.81155,1.79495,1.79545,35128
2005-08-11 21:00:00,1.8148,True,1.8179,1.8076,1.811,32384
2005-08-12 21:00:00,1.8147,True,1.8147,1.8147,1.8147,2
2005-08-13 21:00:00,1.8166,True,1.8169,1.8139,1.8145,118
2005-08-14 21:00:00,1.81175,True,1.817,1.80725,1.8167,29475
2005-08-15 21:00:00,1.81145,True,1.81465,1.80405,1.81175,32858
2005-08-16 21:00:00,1.80585,True,1.81295,1.80205,1.81145,34658
2005-08-17 21:00:00,1.79545,True,1.80925,1.79155,1.80595,35632
2005-08-18 21:00:00,1.7948,True,1.7977,1.78915,1.79545,30697
2005-08-19 21:00:00,1.7948,True,1.7948,1.7948,1.7948,1
2005-08-20 21:00:00,1.7964,True,1.7977,1.7951,1.7951,91
2005-08-21 21:00:00,1.80025,True,1.80465,1.7946,1.7965,31872
2005-08-22 21:00:00,1.80185,True,1.8021,1.79615,1.80015,31591
2005-08-23 21:00:00,1.80095,True,1.80295,1.79055,1.80185,32733
2005-08-24 21:00:00,1.80305,True,1.8083,1.79785,1.80095,33725
2005-08-25 21:00:00,1.8002,True,1.80975,1.7992,1.80295,31336
2005-08-26 21:00:00,1.8002,True,1.8004,1.8002,1.8004,3
2005-08-27 21:00:00,1.8024,True,1.8033,1.8003,1.8003,87
2005-08-28 21:00:00,1.7966,True,1.8087,1.7928,1.8024,26269
2005-08-29 21:00:00,1.7865,True,1.7968,1.782,1.7965,34137
2005-08-30 21:00:00,1.8041,True,1.8057,1.78195,1.7865,36063
2005-08-31 21:00:00,1.8342,True,1.8364,1.8007,1.8041,37548
2005-09-01 21:00:00,1.8418,True,1.84475,1.8302,1.8344,34685
2005-09-02 21:00:00,1.8418,True,1.8418,1.8418,1.8418,1
2005-09-03 21:00:00,1.8405,True,1.8425,1.84,1.8423,76
2005-09-04 21:00:00,1.8446,True,1.8499,1.8374,1.8405,25418
2005-09-05 21:00:00,1.84265,True,1.84675,1.83745,1.8445,36174
2005-09-06 21:00:00,1.83665,True,1.84625,1.83525,1.84265,37814
2005-09-07 21:00:00,1.83555,True,1.84425,1.8331,1.83665,36092
2005-09-08 21:00:00,1.8393,True,1.84265,1.83215,1.83575,35026
2005-09-09 21:00:00,1.8388,True,1.8389,1.8388,1.8389,2
2005-09-10 21:00:00,1.8403,True,1.8414,1.8395,1.8403,290
2005-09-11 21:00:00,1.81995,True,1.8429,1.81855,1.8402,37101
2005-09-12 21:00:00,1.8223,True,1.8253,1.81835,1.81995,36070
2005-09-13 21:00:00,1.82375,True,1.83035,1.82145,1.8224,34641
2005-09-14 21:00:00,1.80595,True,1.82475,1.80395,1.82385,37505
2005-09-15 21:00:00,1.8082,True,1.81475,1.80195,1.80595,34709
2005-09-16 21:00:00,1.8081,True,1.8082,1.8081,1.8082,3
2005-09-17 21:00:00,1.804,True,1.8084,1.8018,1.8084,642
2005-09-18 21:00:00,1.80235,True,1.80655,1.79715,1.8039,34719
2005-09-19 21:00:00,1.7982,True,1.80835,1.7981,1.80235,35857
2005-09-20 21:00:00,1.80955,True,1.81285,1.7961,1.7981,36590
2005-09-21 21:00:00,1.7906,True,1.8149,1.7881,1.80965,36485
2005-09-22 21:00:00,1.7755,True,1.793,1.7753,1.7906,34509
2005-09-23 21:00:00,1.7755,True,1.7755,1.7755,1.7755,1
2005-09-24 21:00:00,1.77115,True,1.77545,1.76765,1.775,100
2005-09-25 21:00:00,1.77905,True,1.77945,1.77065,1.77115,34879
2005-09-26 21:00:00,1.7664,True,1.77985,1.76385,1.77915,35929
2005-09-27 21:00:00,1.76785,True,1.7719,1.76075,1.7665,37447
2005-09-28 21:00:00,1.76145,True,1.77015,1.75945,1.76795,35283
2005-09-29 21:00:00,1.7643,True,1.77325,1.75685,1.76145,35722
2005-09-30 21:00:00,1.7643,True,1.7643,1.7643,1.7643,1
2005-10-01 21:00:00,1.763,True,1.7645,1.7629,1.7645,168
2005-10-02 21:00:00,1.75485,True,1.7635,1.75195,1.763,32402
2005-10-03 21:00:00,1.75895,True,1.76235,1.75135,1.75485,34002
2005-10-04 21:00:00,1.76225,True,1.76605,1.75755,1.75885,31225
2005-10-05 21:00:00,1.77875,True,1.78115,1.76205,1.76225,39128
2005-10-06 21:00:00,1.7612,True,1.77935,1.75765,1.77895,32890
2005-10-07 21:00:00,1.7613,True,1.7616,1.7613,1.7616,2
2005-10-08 21:00:00,1.76,True,1.7628,1.7584,1.7617,131
2005-10-09 21:00:00,1.7564,True,1.76345,1.75155,1.76,31150
2005-10-10 21:00:00,1.74635,True,1.7564,1.74425,1.7563,36455
2005-10-11 21:00:00,1.75175,True,1.75495,1.73915,1.74655,35656
2005-10-12 21:00:00,1.75675,True,1.75735,1.74455,1.75165,37222
2005-10-13 21:00:00,1.7686,True,1.77065,1.74845,1.75675,35078
2005-10-14 21:00:00,1.7685,True,1.7685,1.7683,1.7685,3
2005-10-15 21:00:00,1.7685,True,1.7691,1.7683,1.7689,9
2005-10-16 21:00:00,1.75425,True,1.7733,1.75275,1.7685,34278
2005-10-17 21:00:00,1.751,True,1.75495,1.7423,1.75425,35569
2005-10-18 21:00:00,1.76525,True,1.76675,1.74265,1.7511,37872
2005-10-19 21:00:00,1.77435,True,1.77505,1.7597,1.76515,40583
2005-10-20 21:00:00,1.7686,True,1.77975,1.76375,1.77445,35645
2005-10-21 21:00:00,1.7686,True,1.7686,1.7686,1.7686,1
2005-10-22 21:00:00,1.7661,True,1.7688,1.7654,1.7688,52
2005-10-23 21:00:00,1.76905,True,1.77315,1.7647,1.7661,32604
2005-10-24 21:00:00,1.78455,True,1.78685,1.76345,1.76905,38526
2005-10-25 21:00:00,1.77475,True,1.78685,1.77145,1.78455,38821
2005-10-26 21:00:00,1.78335,True,1.79045,1.77365,1.77495,48543
2005-10-27 21:00:00,1.7735,True,1.78595,1.7731,1.78345,43094
2005-10-28 21:00:00,1.7735,True,1.7735,1.7735,1.7735,4
2005-10-29 21:00:00,1.7746,True,1.7747,1.7732,1.7734,121
2005-10-30 22:00:00,1.76985,True,1.78235,1.76745,1.7746,45135
2005-10-31 22:00:00,1.76545,True,1.77255,1.76085,1.76995,45992
2005-11-01 22:00:00,1.77685,True,1.77715,1.76255,1.76545,44943
2005-11-02 22:00:00,1.77095,True,1.77945,1.76945,1.77695,37234
2005-11-03 22:00:00,1.7498,True,1.7714,1.74585,1.77095,43954
2005-11-04 22:00:00,1.7498,True,1.7498,1.7498,1.7498,2
2005-11-05 22:00:00,1.7486,True,1.7503,1.7483,1.7496,96
2005-11-06 22:00:00,1.74415,True,1.7521,1.73905,1.7484,45973
2005-11-07 22:00:00,1.74465,True,1.74475,1.73275,1.74425,43377
2005-11-08 22:00:00,1.74345,True,1.74615,1.73635,1.74485,45481
2005-11-09 22:00:00,1.74155,True,1.75175,1.74015,1.74345,44690
2005-11-10 22:00:00,1.7423,True,1.7436,1.73755,1.74145,35117
2005-11-11 22:00:00,1.7423,True,1.7423,1.7423,1.7423,3
2005-11-12 22:00:00,1.7423,True,1.7426,1.7417,1.7423,111
2005-11-13 22:00:00,1.73715,True,1.74975,1.73435,1.7424,45582
2005-11-14 22:00:00,1.73545,True,1.73995,1.73065,1.73715,46886
2005-11-15 22:00:00,1.71665,True,1.73725,1.71385,1.73545,46529
2005-11-16 22:00:00,1.71925,True,1.72255,1.715,1.71655,46973
2005-11-17 22:00:00,1.7178,True,1.7229,1.70975,1.71925,44258
2005-11-18 22:00:00,1.7178,True,1.7178,1.7178,1.7178,2
2005-11-19 22:00:00,1.7174,True,1.7184,1.7156,1.7178,105
2005-11-20 22:00:00,1.71545,True,1.72455,1.7144,1.717,44876
2005-11-21 22:00:00,1.72245,True,1.72385,1.70655,1.71545,41954
2005-11-22 22:00:00,1.72385,True,1.726,1.7177,1.72255,36812
2005-11-23 22:00:00,1.7229,True,1.72875,1.7202,1.72405,28046
2005-11-24 22:00:00,1.7146,True,1.7233,1.71245,1.7228,33068
2005-11-26 22:00:00,1.7128,True,1.7151,1.7125,1.7151,248
2005-11-27 22:00:00,1.7298,True,1.73465,1.70495,1.7128,39817
2005-11-28 22:00:00,1.7181,True,1.7301,1.71435,1.7299,39880
2005-11-29 22:00:00,1.72935,True,1.73485,1.7165,1.7181,40924
2005-11-30 22:00:00,1.73125,True,1.73415,1.72615,1.72955,40454
2005-12-01 22:00:00,1.7328,True,1.738,1.72495,1.73115,37377
2005-12-02 22:00:00,1.7328,True,1.7328,1.7328,1.7328,1
2005-12-03 22:00:00,1.732,True,1.7341,1.7316,1.733,475
2005-12-04 22:00:00,1.74215,True,1.74425,1.7272,1.732,38629
2005-12-05 22:00:00,1.74045,True,1.74535,1.73135,1.74235,37294
2005-12-06 22:00:00,1.73545,True,1.743,1.7291,1.74045,35960
2005-12-07 22:00:00,1.75325,True,1.75605,1.7324,1.73535,38069
2005-12-08 22:00:00,1.7548,True,1.75665,1.74635,1.75305,35112
2005-12-09 22:00:00,1.7548,True,1.7548,1.7548,1.7548,1
2005-12-10 22:00:00,1.7502,True,1.7557,1.7501,1.7545,809
2005-12-11 22:00:00,1.77615,True,1.77725,1.7494,1.7502,40079
2005-12-12 22:00:00,1.77015,True,1.7782,1.76545,1.77625,41427
2005-12-13 22:00:00,1.77305,True,1.78085,1.7683,1.77015,41978
2005-12-14 22:00:00,1.76515,True,1.77505,1.76135,1.77305,41232
2005-12-15 22:00:00,1.7727,True,1.77465,1.7626,1.76525,36812
2005-12-18 22:00:00,1.7629,True,1.7733,1.75925,1.7691,36622
2005-12-19 22:00:00,1.7548,True,1.76855,1.75285,1.763,40641
2005-12-20 22:00:00,1.745,True,1.7594,1.73825,1.7548,38090
2005-12-21 22:00:00,1.7372,True,1.7457,1.7339,1.745,34612
2005-12-22 22:00:00,1.7334,True,1.7404,1.73055,1.7372,24974
2005-12-23 22:00:00,1.7335,True,1.7335,1.7334,1.7334,2
2005-12-25 22:00:00,1.73355,True,1.73575,1.73115,1.7331,3007
2005-12-26 22:00:00,1.7272,True,1.7383,1.7267,1.73355,23254
2005-12-27 22:00:00,1.7168,True,1.7408,1.7132,1.7272,33569
2005-12-28 22:00:00,1.7248,True,1.7282,1.7168,1.7168,34814
2005-12-29 22:00:00,1.7231,True,1.7298,1.7166,1.7248,28764
2005-12-31 22:00:00,1.7215,True,1.72315,1.72085,1.72315,17
2006-01-01 22:00:00,1.72015,True,1.72485,1.7196,1.7215,3368
2006-01-02 22:00:00,1.74625,True,1.74635,1.71885,1.72005,36148
2006-01-03 22:00:00,1.7585,True,1.76185,1.7451,1.74625,44590
2006-01-04 22:00:00,1.756,True,1.7589,1.74865,1.7585,43521
2006-01-05 22:00:00,1.7706,True,1.77215,1.7514,1.756,34716
2006-01-06 22:00:00,1.7706,True,1.7706,1.7706,1.7706,1
2006-01-07 22:00:00,1.7693,True,1.7703,1.7682,1.7703,69
2006-01-08 22:00:00,1.76545,True,1.7726,1.76285,1.7693,35165
2006-01-09 22:00:00,1.76495,True,1.77005,1.7621,1.76545,35887
2006-01-10 22:00:00,1.76455,True,1.76725,1.75205,1.76495,38922
2006-01-11 22:00:00,1.7602,True,1.77255,1.758,1.76455,40915
2006-01-12 22:00:00,1.7774,True,1.77845,1.7596,1.7603,38499
2006-01-14 22:00:00,1.7769,True,1.778,1.7746,1.7746,287
2006-01-15 22:00:00,1.76855,True,1.7797,1.76425,1.7769,26713
2006-01-16 22:00:00,1.7677,True,1.77025,1.75875,1.76855,11524
2006-01-17 22:00:00,1.76365,True,1.77055,1.75875,1.7675,15036
2006-01-18 22:00:00,1.75965,True,1.764,1.75285,1.76355,12904
2006-01-19 22:00:00,1.7708,True,1.77245,1.75355,1.75965,12408
2006-01-20 22:00:00,1.7705,True,1.7705,1.7704,1.7704,2
2006-01-21 22:00:00,1.7706,True,1.7712,1.7699,1.7702,221
2006-01-22 22:00:00,1.7874,True,1.7881,1.7702,1.7706,13631
2006-01-23 22:00:00,1.78485,True,1.78975,1.78055,1.7874,11976
2006-01-24 22:00:00,1.78395,True,1.79345,1.7818,1.78475,13087
2006-01-25 22:00:00,1.77915,True,1.78905,1.77785,1.78395,11729
2006-01-26 22:00:00,1.7674,True,1.78795,1.76685,1.77915,14694
2006-01-27 22:00:00,1.7674,True,1.7674,1.7674,1.7674,1
2006-01-28 22:00:00,1.7687,True,1.7691,1.767,1.767,200
2006-01-29 22:00:00,1.76865,True,1.77175,1.76355,1.7687,10357
2006-01-30 22:00:00,1.7794,True,1.78575,1.7667,1.76865,13028
2006-01-31 22:00:00,1.77455,True,1.78135,1.77265,1.7794,12153
2006-02-01 22:00:00,1.78065,True,1.78135,1.77135,1.77465,11537
2006-02-02 22:00:00,1.7625,True,1.781,1.75955,1.78065,11821
2006-02-03 22:00:00,1.7627,True,1.7627,1.7627,1.7627,2
2006-02-04 22:00:00,1.7629,True,1.7631,1.7612,1.7624,244
2006-02-05 22:00:00,1.74775,True,1.7643,1.74345,1.7628,11378
2006-02-06 22:00:00,1.74465,True,1.75165,1.74075,1.74775,11367
2006-02-07 22:00:00,1.74175,True,1.74745,1.73785,1.74455,11218
2006-02-08 22:00:00,1.7415,True,1.7466,1.73755,1.74165,11576
2006-02-09 22:00:00,1.7444,True,1.75755,1.7413,1.7414,14017
2006-02-10 22:00:00,1.7445,True,1.7445,1.7445,1.7445,1
2006-02-11 22:00:00,1.7443,True,1.7447,1.7438,1.7441,134
2006-02-12 22:00:00,1.74095,True,1.7451,1.73645,1.7443,10260
2006-02-13 22:00:00,1.73655,True,1.74445,1.72825,1.74105,11693
2006-02-14 22:00:00,1.74105,True,1.74895,1.73335,1.73675,12896
2006-02-15 22:00:00,1.73955,True,1.74145,1.7307,1.74115,11229
2006-02-16 22:00:00,1.7423,True,1.74245,1.73335,1.73945,12163
2006-02-17 22:00:00,1.7423,True,1.7423,1.7423,1.7423,2
2006-02-18 22:00:00,1.7413,True,1.7418,1.741,1.7413,76
2006-02-19 22:00:00,1.7438,True,1.74625,1.74085,1.7413,7611
2006-02-20 22:00:00,1.74575,True,1.74755,1.74155,1.7438,9850
2006-02-21 22:00:00,1.7439,True,1.74655,1.73755,1.74565,10907
2006-02-22 22:00:00,1.7511,True,1.75565,1.7416,1.7438,12192
2006-02-23 22:00:00,1.7457,True,1.7537,1.74275,1.7512,11403
2006-02-25 22:00:00,1.7443,True,1.7454,1.7438,1.7451,335
2006-02-26 22:00:00,1.74035,True,1.7452,1.73775,1.7443,11005
2006-02-27 22:00:00,1.75335,True,1.75675,1.7378,1.74035,10894
2006-02-28 22:00:00,1.75025,True,1.75935,1.74635,1.75345,11510
2006-03-01 22:00:00,1.75335,True,1.75485,1.74365,1.75035,11926
2006-03-02 22:00:00,1.7557,True,1.75875,1.7502,1.75335,11275
2006-03-03 22:00:00,1.7557,True,1.7558,1.7555,1.7558,5
2006-03-04 22:00:00,1.7563,True,1.757,1.7548,1.7548,545
2006-03-05 22:00:00,1.75045,True,1.7623,1.74675,1.7563,11395
2006-03-06 22:00:00,1.73595,True,1.75095,1.73295,1.75045,13223
2006-03-07 22:00:00,1.7388,True,1.74185,1.7344,1.73595,11570
2006-03-08 22:00:00,1.73575,True,1.74125,1.7345,1.7388,11345
2006-03-09 22:00:00,1.7262,True,1.73985,1.72315,1.73575,13068
2006-03-11 22:00:00,1.7262,True,1.7264,1.7245,1.7261,583
2006-03-12 22:00:00,1.7329,True,1.73355,1.72335,1.7263,10991
2006-03-13 22:00:00,1.74625,True,1.74845,1.733,1.733,11162
2006-03-14 22:00:00,1.74835,True,1.74945,1.74215,1.74615,10455
2006-03-15 22:00:00,1.75745,True,1.75955,1.74405,1.74835,11869
2006-03-16 22:00:00,1.7565,True,1.75795,1.75135,1.75755,11476
2006-03-18 22:00:00,1.75635,True,1.7568,1.7555,1.756,584
2006-03-19 22:00:00,1.7563,True,1.7587,1.7528,1.7563,13201
2006-03-20 22:00:00,1.7477,True,1.7562,1.7451,1.7562,11848
2006-03-21 22:00:00,1.7473,True,1.7509,1.7453,1.7477,10741
2006-03-22 22:00:00,1.7349,True,1.7475,1.73285,1.7471,10853
2006-03-23 22:00:00,1.742,True,1.74445,1.731,1.7349,10477
2006-03-25 22:00:00,1.7429,True,1.7435,1.74155,1.74155,141
2006-03-26 22:00:00,1.7464,True,1.7495,1.7416,1.7429,9586
2006-03-27 22:00:00,1.7429,True,1.7538,1.7426,1.7466,12349
2006-03-28 22:00:00,1.7337,True,1.7442,1.7316,1.7428,11183
2006-03-29 22:00:00,1.7466,True,1.74845,1.7336,1.7339,14526
2006-03-30 22:00:00,1.7374,True,1.7477,1.73355,1.7466,12579
2006-04-01 22:00:00,1.7369,True,1.7376,1.73675,1.7372,46
2006-04-02 21:00:00,1.7391,True,1.74055,1.7251,1.7369,12114
2006-04-03 21:00:00,1.7551,True,1.75765,1.73685,1.739,13582
2006-04-04 21:00:00,1.7539,True,1.7618,1.7481,1.755,13105
2006-04-05 21:00:00,1.7533,True,1.75985,1.74905,1.7539,14424
2006-04-06 21:00:00,1.7421,True,1.75365,1.73955,1.7533,13510
2006-04-08 21:00:00,1.7428,True,1.74335,1.74235,1.7432,414
2006-04-09 21:00:00,1.7428,True,1.7473,1.73765,1.74275,9418
2006-04-10 21:00:00,1.7491,True,1.7495,1.73925,1.7428,10210
2006-04-11 21:00:00,1.7494,True,1.7574,1.74625,1.7493,11334
2006-04-12 21:00:00,1.7528,True,1.7562,1.7483,1.7495,11280
2006-04-13 21:00:00,1.75125,True,1.75325,1.75075,1.7529,5253
2006-04-15 21:00:00,1.753,True,1.7535,1.75115,1.75115,32
2006-04-16 21:00:00,1.7691,True,1.77475,1.7527,1.75295,9806
